id,douban_id,name,director,screenwriter,tag,region,language,release_time,film_length,star,collections,rating_num,five_star,four_star,three_star,two_star,one_star,intro
31,6973460,冰封：重生之门,罗永昌,林逢,喜剧,中国大陆,汉语普通话 / 粤语,2014-04-25(中国大陆)_2014-04-17(香港),91分钟(中国大陆),甄子丹_王宝强_黄圣依_任达华_喻亢_林雪_张少华_陈浩民_胡明_王宗尧_庄思敏_胡耀辉_雨侨_陈炜_卢海鹏_黄文慧_陈慧慧_包雨萌,30130,3.7,0.024,0.033,0.161,0.31,0.472,明朝嘉靖末年，锦衣卫贺英（甄子丹 饰）奉命从天竺运回无价之宝“时空金球”，他一心为朝廷却不想遭到了兄弟的突袭。老大元龙（任达华 饰）带着聂虎（喻亢 饰）、萨獒（王宝强 饰）前来捉拿，为的是一宗针对贺英的冤案。兄弟四人搏斗之时突然地动山摇，巨大的雪崩淹没了他们。可是醒来后，贺英发现自己居然已经到了400年后的香港，对现代社会一窍不通的他偶遇了夜店咖小美（黄圣依 饰），闹出了不少笑话，但在小美的帮助下贺英学会了使用高科技产品，逐渐变成了都市型男。正在二人感情升华的时候，“锦衣卫三人组”也穿越到了现代并且继续执行自己的使命，与此同时不明真相的警方也在捉拿贺英这个“特异功能”人士，贺英遭遇到了400年来最大的挑战。
32,26797419,二代妖精之今生有幸,肖洋,肖洋,喜剧,中国大陆,汉语普通话,2017-12-29(中国大陆),110分钟,冯绍峰_刘亦菲_李光洁_郭京飞_焦俊艳_熊乃瑾_王双宝_张子贤_朱捷_陈芋米_范湉湉_隋凯_崔名扬,96144,5.5,0.044,0.147,0.424,0.276,0.109,身负巨债的动物饲养员袁帅（冯绍峰 饰），为了还清百万巨债，他四处与富家女相亲，却误打误撞爱上来人间报恩的狐妖白纤楚（刘亦菲 饰）。妖怪管理局局长云中鹤为阻止人妖相恋，派魔都小分队洪思聪队长捉拿违规狐妖白纤楚，袁帅为了寻回爱人狐妖，勇闯妖界……
33,26818314,猛虫过江,小沈阳,天然,喜剧,中国大陆,汉语普通话,2018-06-15(中国大陆),99分钟,小沈阳_潘斌龙_宋芸桦_金士杰_刘桦_胡明_曹瑞_陈惠敏_姚中仁_李立群_苑琼丹_肖央_杨树林_陈汉典_九孔_纳豆_沈春阳_高捷_马浴柯,29082,3.7,0.022,0.03,0.183,0.328,0.437,东北农村青年沈福（小沈阳 饰）与大雷（潘斌龙 饰）遇见南方姑娘静香（宋芸桦 饰），机缘巧合来到陌生大城市，面对从天而降的巨额遗产和随之而来的种种危机，两人接连施展令人意想不到的“独门秘籍”，引发了一连串爆笑喜剧故事。
34,25801066,西游伏妖篇,徐克,周星驰,喜剧,中国大陆 / 香港,汉语普通话,2017-01-28(中国大陆),108分钟,吴亦凡_林更新_姚晨_林允_包贝尔_巴特尔_杨一威_大鹏_王丽坤_汪铎_张美娥,263523,5.5,0.069,0.169,0.367,0.253,0.142,历经千辛万苦，唐僧（吴亦凡 饰）、孙悟空（林更新 饰）、猪八戒（杨一威 饰）、沙僧（巴特尔 饰）这支取经团队朝着最终的目标持续前进，然而这一过程中他们不仅忍饥挨饿，还矛盾频生，似乎随时都有分裂的危险。尤其法师念念不忘死去的段小姐（舒淇 饰），而这件事也成为他和悟空之间矛盾和争吵的根源。在摆脱了蜘蛛精的纠缠后，师徒四人来至充满童趣的比丘国。比丘国王（包贝尔 饰）精神错乱，如同孩子般喜怒无常。国师九宫真人（姚晨 饰）将师徒迎进王宫，虽百般叮咛，却仍引出不少的乱子，甚至还揪出了藏在宫中的狡猾妖怪。
35,26649627,超能泰坦 The Titan,伦纳特·拉夫,阿拉什·阿梅尔,科幻,美国 / 英国,英语,2018-10-12(中国大陆)_2018-03-30(美国),97分钟,萨姆·沃辛顿_泰勒·席林_汤姆·威尔金森_阿格妮丝·迪恩_娜塔莉·伊曼纽尔_诺亚·尤佩_克里·约翰逊_亚历山大·约瓦诺维奇_迪耶戈·博内塔_亚伦·赫弗南_娜奥米·巴特里克_史蒂芬·克里_娜塔莉·波萨_弗朗西斯科·加里多_凯尔·索列尔_本·奥德里基_古斯塔沃·萨尔梅龙,6468,4.5,0.014,0.044,0.309,0.443,0.189,《超能泰坦》是一部发生在未来的科幻电影。那时的地球人口严重过剩，处于危险边 缘。战争盛行，资源正急剧减少。十年后，地球就将变成一片废墟，人类面临前所未有的挑战。在这个宇宙中，只有一个地方适合人类居住——土星的最大行星，泰坦。为了移民到泰坦星，科学家们推出一项军事实验项目：他们秘密计划将人类改造为适应泰坦星球恶劣生存环境的物种。 萨姆·沃辛顿 饰演的里克·詹森中尉成为实验对象之一。但这个实验也充满了未知和危险。
36,25850122,封神传奇,许安,张炭,剧情,香港 / 中国大陆,汉语普通话,2016-07-29(中国大陆),109分钟,李连杰_范冰冰_黄晓明_杨颖_古天乐_文章_向佐_梁家辉_祖锋_安志杰_许晴_陈小春,46394,2.9,0.018,0.016,0.073,0.166,0.727,三千年前，商末，昏君纣王（梁家辉 饰）受妖妃妲己（范冰冰 饰）蛊惑，联手申公豹（古天乐 饰），试图召唤黑暗力量降生灭世黑龙，一时间妖孽横行，民不聊生……为阻止昏君灭世，姜子牙（李连杰 饰）命雷震子（向佐 饰）、哪吒（文章 饰）与杨戬（黄晓明 饰）联手寻找光明之剑斩妖除魔，并协助武王引领西岐大军攻打朝歌。不料妲己施法令姜子牙中了逆生咒，朝歌大战迫在眉睫，黑龙降世已成定局，天下再度陷入危机……
37,24847340,小时代3：刺金时代,郭敬明,郭敬明,剧情,中国大陆 / 台湾,汉语普通话 / 英语,2014-07-17(中国大陆),126分钟,杨幂_柯震东_郭采洁_陈学冬_郭碧婷_谢依霖_李贤宰_锦荣_任言恺_王琳_姜潮_商侃_杜天皓,152561,4.3,0.048,0.066,0.254,0.274,0.358,林萧（杨幂 饰）、顾里（郭采洁 饰）、南湘（郭碧婷 饰）、唐宛如（谢依霖 饰）四个从小一起长大的好姐妹大学毕业进入职场，开始了新的旅程。
38,6982558,长城 The Great Wall,张艺谋,马克斯·布鲁克斯,动作,中国大陆 / 美国,英语 / 汉语普通话,2016-12-16(中国大陆)_2017-02-17(美国),104分钟,马特·达蒙_景甜_佩德罗·帕斯卡_刘德华_威廉·达福_张涵予_鹿晗_彭于晏_林更新_郑恺_黄轩_陈学冬_王俊凯_余心恬_刘冰_李亨_李京沐_纽曼·阿卡_约翰尼·希科_皮鲁·埃斯贝克,268491,4.9,0.05,0.115,0.328,0.252,0.256,电影《长城》讲述了在古代，一支中国精英部队为保卫人类，在举世闻名的长城上与怪兽饕餮进行生死决战的故事。欧洲雇佣军威廉（马特·达蒙 Matt Damon 饰）与同伴佩罗·托瓦尔（佩德罗·帕斯卡 Pedro Pascal 饰）不远万里来到中国盗取火药配方，意外发现了长城是为抵御60年降临人间一次的饕餮所建。长城内部机关重重，宛如“陆上航母”，由无影禁军世代镇守。在这里，威廉见识了饕餮的凶残，也见证了无影禁军的精锐和勇敢，并被这群战士之间的信任和牺牲所感动，义无反顾地加入到了共同守护人类的战斗当中。
39,26354336,爵迹,郭敬明,郭敬明,动画,中国大陆,汉语普通话,2016-09-29(中国大陆),121分钟,范冰冰_吴亦凡_陈学冬_陈伟霆_郭采洁_杨幂_林允_严屹宽_李治廷_王源_汪铎_郭敬明,104710,3.8,0.037,0.062,0.187,0.191,0.524,麒零（陈学冬 饰）本来是奥汀大陆一个小镇里的普通男孩，直到有一天他遇见了二度使徒神音（杨幂 饰），见到了传说中的神兽，因此开始了新的命运。原来奥汀大陆被分为四个国家，每个国家都有强大的精通魂术者，最厉害的人被称为王爵，王爵的继承者则被称为使徒。麒零被七度王爵银尘（吴亦凡 饰）找到，成为了他的使徒，在银尘的带领下，麒零开始了修行，并认识了刁蛮的六度使徒天束幽花（林允 饰），身负重要使命的五度使徒鬼山莲泉（范冰冰 饰）、邪魅的二度王爵幽冥（陈伟霆 饰）和四度王爵特蕾娅（郭采洁 饰）等人，苍白少年（王源 饰）的出现，让上代一度王爵吉尔伽美失踪的秘密浮出水面，众人开始了追寻真相的杀戮之战。纷争中，以鬼山莲泉和鬼山缝魂（严屹宽 饰）为代表的使徒和王爵陷入了猎杀中，而银尘则一心想追吉尔伽美的踪迹。
40,26309969,新乌龙院之笑闹江湖,朱延平,张耀升,剧情,中国大陆,汉语普通话,2018-08-17(中国大陆),103分钟,王宁_孔连顺_王智_吴孟达_梁超_郝劭文_张子栋_李欣蕊_张峻豪_今井隆星_宋小宝_曾志伟_叶全真,11814,3.6,0.01,0.027,0.156,0.343,0.463,取材自敖幼祥的经典漫画IP《乌龙院》。讲述了乌龙院又到新一年招生季，一心想要当坏人的阿威（王宁 饰）和想要“学坏”的程明星（孔连顺 饰）潜入到乌龙院，想要偷师学艺并肩负秘密使命。二人为了骗取了长眉师父（吴孟达 饰）的信任，与小文师兄（郝劭文 饰）、大师兄（梁超 饰）、阳光 （张峻豪 饰）、“蛇蝎美人小师姐”蕊蕊（李欣蕊 饰）等一众徒弟在乌龙院内发生了一系列啼笑皆非的乌龙囧事，随着神秘女子（王智 饰）的出现，斗智斗勇的荒唐囧事也即将发生。
41,26905469,金蝉脱壳2：冥府 Escape Plan 2: Hades,史蒂芬·C·米勒,迈尔斯·查普曼,动作,美国 / 中国大陆,英语,2018-06-29(中国大陆)_2018-06-13(菲律宾),93分钟,西尔维斯特·史泰龙_黄晓明_戴夫·巴蒂斯塔_杰西·麦特卡尔菲_杰米·金_50分_约翰·威斯利·查特曼_唐辰瀛_泰伦·伍德利_泰勒·乔恩·奥尔森_提图斯·维里沃_谢伊·巴克纳_丽迪雅·赫尔_阿什利·库萨托_罗旖凡_罗温·布赛义德_贝莉·柯伦_泽科·扎基_文森特·杨_埃里克·纽纳姆_马克·希克斯_彼特·温兹_奚梦瑶_罗曼·米蒂齐扬_戈登·迈克尔斯_婕咪·埃迪_约瑟夫·布莱克·门泽尔_乔·吉尔希翁_阿方索·A·杰克逊_奥罗拉·卡琳_德方塔·弗里曼_科里·温斯顿_佩里·约翰逊_麦克·里德_瑞恩·牛顿_蒂莫西·米勒_埃里克·本德罗斯_德里克·瑞安·杜克_大卫·邓斯顿_J·麦克罗伊,29434,3.2,0.005,0.011,0.104,0.317,0.563,越狱专家布雷斯林（史泰龙 饰）有三个学生：周树（黄晓明 饰）、卢克和金布罗，三人性格迥异，行事风格大相径庭。在保护表弟马雨声的一次行动中，周树和表弟被一起抓进一座名为“冥府”的超级监狱。布雷斯林为了营救爱徒，在逃出海上监狱“坟墓”之后再陷 “冥府”。这一次监狱难度更高，困难升级，对抗一触即发。师徒几人在监狱中艰难保命。监狱外，同样在追查这座地下监狱的同行德罗萨（戴夫·巴蒂斯塔 饰）与他们并肩作战。最终在狱友和团队的帮助下，三人与人工智能狱长几大反派展开殊死决战，一场大战即将开启。
42,24847343,小时代4：灵魂尽头,郭敬明,郭敬明,喜剧,中国大陆,汉语普通话,2015-07-09(中国大陆),116分钟,杨幂_郭采洁_陈学冬_郭碧婷_谢依霖_李贤宰_锦荣_任言恺_姜潮_王琳_商侃,107359,4.6,0.062,0.088,0.27,0.249,0.332,时间指向2015年，林萧（杨幂 饰）和陆烧（陈学冬 饰）在焰火盛放的外滩拥吻。这则花边新闻直接影响M.E.的经营，叶传萍（王琳 饰）强势入主，宫洺（锦荣 饰）形同傀儡，他对林萧的情感不易察觉，同时似乎也没有注意到南湘（郭碧婷 饰）的脉脉含情。叶传萍盛气凌人，质问顾里（郭采洁 饰）盛古亏空四个亿的情况，却始终没有攻破顾里的防线。与此同时，深陷财务危机的顾里被诊断患有子宫癌，精神和肉体的打击让这个倔强的女孩濒临崩溃。走入社会，进入职场，林萧、顾里、南湘、唐宛如（谢依霖 饰）、顾准（任言恺 饰）、Neil（李贤宰 饰）等好朋友被卷入充满尔虞我诈的漩涡之中，她们的友情和爱情也将承受前所未有的考验……
43,26363254,战狼2,吴京,吴京,动作,中国大陆,汉语普通话 / 英语,2017-07-27(中国大陆),123分钟,吴京_弗兰克·格里罗_吴刚_张翰_卢靖姗_丁海峰_淳于珊珊_余男_于谦_石兆琪_海蒂·莫尼梅克_奥列格·普鲁迪乌斯_艾伦·托尼_赛尔·哈里斯_高明_王森_苇青_程愫_张永达_郭秋成_杜建桥_周冠廷_安·詹姆斯_黛安娜·希拉_孙率航_张馨月_关海龙_安妮塔·斯图尔特_特雷弗·琼斯_奥斯汀·普里斯特_克莱·方特诺特_保罗·艾力卡_丹尼尔·哈格里夫_李镇男_庄小龙_陈云志_肯尼迪,589799,7.1,0.199,0.342,0.313,0.089,0.057,故事发生在非洲附近的大海上，主人公冷锋（吴京 饰）遭遇人生滑铁卢，被“开除军籍”，本想漂泊一生的他，正当他打算这么做的时候，一场突如其来的意外打破了他的计划，突然被卷入了一场非洲国家叛乱，本可以安全撤离，却因无法忘记曾经为军人的使命，孤身犯险冲回沦陷区，带领身陷屠杀中的同胞和难民，展开生死逃亡。随着斗争的持续，体内的狼性逐渐复苏，最终孤身闯入战乱区域，为同胞而战斗。
44,26793385,飓风奇劫 The Hurricane Heist,罗伯·科恩,斯科特·温德豪泽,动作,美国,英语,2018-11-02(中国大陆)_2018-03-09(美国),103分钟,托比·凯贝尔_玛姬·格蕾斯_瑞恩·柯万腾_拉尔夫·尹爱森_梅丽莎·博洛纳_本·克劳斯_杰米·安德鲁·卡特勒_克里斯蒂安·孔特雷拉斯_艾德·伯奇_埃里克·罗德尔_马克·史密斯_布鲁克·约翰斯顿_帕特里克·麦考利_莱昂纳多·狄更斯_斯图尔特·麦克奎里_娜塔莎·卡拉姆_阿塔纳斯·斯雷布雷夫_卢克·朱迪_安德烈·鲁滨孙,10239,5.9,0.032,0.161,0.552,0.222,0.033,影片讲述财务部女监察探员(格蕾斯饰)负责押运一批6亿美元残旧货币到碎钞厂处理，然而当地罕见的飓风灾难即将来临，一群全副武装的盗贼想在居民全部疏散后“乘风打劫”，而当飓风达到致命的5级之后，所有精心计划都被打乱，他们发现需要一个金库密码，而这个密码只有女监察探员知道，她和所被劫持人质的生命面临威胁，在和滞留当地气象学家（凯贝尔饰）结盟后，后者的弟弟也被盗贼绑架，两人不得不联袂面对飓风和匪徒，在历经惊险刺激后最终战胜了盗贼和飓风灾难。
45,27201353,大师兄 大師兄,阚家伟,阚家伟,喜剧,中国大陆 / 香港,粤语,2018-08-24(中国大陆),100分钟,甄子丹_陈乔恩_喻亢_骆明劼_汤君慈_汤君耀_李靖筠_刘朝健_林秋楠_云千千_林嘉华_张坚庭_骆应钧_李枫_欧阳伟豪_楼南光_张文杰,19985,5.1,0.032,0.09,0.408,0.361,0.109,陈侠，一位初出茅庐的教师，他的学生全是品学皆劣的边缘青年，陈侠运用非常教学的手法，从家访、投其所好、甚至修补各人的家庭关系，化解每位学生的问题，最终把全班学生收服!一切向好之际，陈侠遇到黑道人物鹰哥，为了学生，陈侠跟鹰哥展开一场守护学生前途的终极大战!
46,25911694,摆渡人,张嘉佳,张嘉佳,喜剧,中国大陆 / 香港,汉语普通话,2016-12-23(中国大陆),128分钟,梁朝伟_金城武_陈奕迅_杨颖_张榕容_杜鹃_熊黛林_大鹏_马苏_崔志佳_贾玲_李宇春_鹿晗_欧弟_纳豆_金士杰_柯佳嬿_李灿森_喜翔_曹可凡_吴艺璇,172648,4.0,0.043,0.07,0.197,0.242,0.449,摆渡人是城市里的超级英雄，摆渡就是把人从痛苦中解救出来。用快乐和温暖，抵抗这个世界的悲伤。
47,26996640,反贪风暴3 L風暴,林德禄 ,黄浩华,剧情,香港,粤语 / 汉语普通话,2018-09-14(中国大陆)_2018-08-23(香港),97分钟,古天乐_张智霖_郑嘉颖_邓丽欣_栢天男_谢天华_张继聪_夏嫣_蔡瀚亿_廖启智_谭耀文_卢海鹏_罗兰_麦长青_张松枝_陈庭欣_丁海峰_冯雷_李昕岳,58200,5.6,0.029,0.128,0.53,0.264,0.049,"ICAC (廉政公署) 陆志廉（古天乐 饰），JFIU (联合财富情报组) 刘保强（张智霖 饰）分别侦查贪污及洗黑钱案，但苦无线索，这时廉政公署L组 (内部纪律调查组) 程德明（郑嘉颖 饰）收到Eva（邓丽欣 饰）举报，指陆志廉收贿1,200万，陆无法辩解即时停职。"
48,26729868,机器之血,张立嘉,张立嘉,剧情,中国大陆,汉语普通话,2017-12-22(中国大陆),110分钟,成龙_罗志祥_欧阳娜娜_夏侯云姗_卡兰·马尔韦_泰丝·哈乌布里奇_吉娜·卡拉诺,33142,4.7,0.021,0.058,0.346,0.404,0.171,2007年，Dr.James在半岛军火商的支持下研究生化人。研究过程中，生化人安德烈发生基因突变大开杀戒，将半岛军火商杀害，并控制其组织，接管生化人的研究。Dr.James侥幸逃生，只好寻求警方的保护。特工林东（成龙 饰）不得以离开生命垂危的小女儿西西，接受证人保护任务...
49,5364905,天机·富春山居图,孙健君,孙健君,动作,中国大陆,汉语普通话 / 英语 / 日语,2013-06-09(中国大陆),122分钟,刘德华_林志玲_张静初_佟大为_斯琴高娃_奥马尔·本·哈依德_爱新觉罗·启星_石天琦_王曼妮_张光北,92244,2.9,0.021,0.013,0.072,0.175,0.718,元代画家黄公望的名作《富春山居图》，被誉为“中国十大传世名画”之一。由于种种原因，该作的“无用师卷”和“剩山图”分处海峡两岸，隔海相望。2011年，《富春山居图》有望合璧展出，谁知这件保额即高达十亿的旷世杰作引来各国罪犯的觊觎。早些时候，“无用师卷”在台湾失窃，先失一着的日本文物走私大鳄山本俊雄（佟大为 饰）遂将目标锁定在深藏杭州的“剩山图”。与此同时，国内的老佛爷（斯琴高娃 饰）及欧美等国的文物贩子纷纷云集于此，蠢蠢欲动。在利欲薰心、刀光剑影的轮番交手中，香港警署海外缉私科特工肖锦汉（刘德华 饰）和身份莫辨的王雪晴（林志玲 饰）携手，与山本为首的走私犯周旋世界各个角落，接连过招，命悬一线。
50,26992383,龙虾刑警,李昕芸,范氿维,喜剧,中国大陆,汉语普通话,2018-06-22(中国大陆),93分钟,王千源_袁姗姗_刘桦_周游_周云鹏_张锦程_沈腾,34283,4.9,0.017,0.063,0.386,0.408,0.126,话唠杜宇飞（王千源 饰）处于半退休状态的能叔（刘桦 饰）、恨嫁女花姐（袁姗姗 饰）以及新人陈笠（周游 饰）组成的不靠谱缉毒刑警小队，为了更隐蔽地监视毒贩，他们盘下隔壁的龙虾店。却不料生意火爆起来。在一边经营龙虾店一边搜寻线索时闹出一系列荒唐笑话，而围绕这家龙虾店，还隐藏 着一个更大的阴谋……
51,27037539,这就是命,王丹,更多...,喜剧,中国大陆,汉语普通话,2017-12-01(中国大陆),98分钟,王迅_曾志伟_梁超_潘斌龙_于莎莎_赵英俊_卢惠光_金圣柱_黄小蕾_关喆,8760,4.4,0.018,0.053,0.292,0.37,0.268,孟大卫（王迅 饰）一直希望能够成为一名作家，然而，直到真正走上这条道路后，孟大卫才发现，这是一条多么艰险的路。事业遭遇了瓶颈期的同时，孟大卫和妻子杨晓楠（于莎莎 饰）之间的关系也降到了冰点。不仅如此，孟大卫还被确诊患上了癌症，命不久矣。
52,26945085,昆池岩 곤지암,郑凡植,郑凡植,恐怖,韩国,韩语,2018-03-28(韩国),94分钟,魏河俊_朴智炫_吴雅妍_文艺媛_朴成勋_刘帝允_李丞旭,97402,6.1,0.057,0.214,0.492,0.188,0.05,原名南营神经精神医院的昆池岩精神病院，最早建立于20世纪60年代。在特殊的时代它曾经历了无比的辉煌，然而更为人熟知的则是该医院身上所发生的各类恐怖事件。现如今，早已废弃的昆池岩医院被CNN票选为全球七大恐怖之地之一，更由此吸引无数寻求刺激的青年男女来此探险。三个月前，两名青少年来此探险，结果在直播中遭遇诡异事件，下落不明。此后，《恐怖世代》剧组在魏河俊的召集下，网罗了吴雅妍、朴智贤、夏洛特（文艺媛 饰）、李丞旭、朴成勋、刘帝允等人前往昆池岩，更试图打开备受诅咒的402室。
53,26389696,大闹天竺,王宝强,束焕,喜剧,中国大陆,汉语普通话,2017-01-28(中国大陆),100分钟,王宝强_白客_岳云鹏_柳岩_黄渤_林永健_马浴柯_陈佩斯_朱时茂_王祖蓝_刘昊然,80876,3.7,0.022,0.037,0.178,0.308,0.456,"盛唐集团总裁唐宗突然离世并留下遗训,让他的儿子唐森（白客 饰）在穷小子武空（王宝强 饰）的陪同下前往印度寻找遗嘱。在印度巧遇自恋臭美却又忠诚的朱天鹏（岳云鹏 饰）,以及美丽性感却深藏秘密的美女吴静（柳岩 饰）,四人兜兜转转竟结为同盟,而最令四人不解的是为何这次取遗嘱之旅凶险重重,危机四伏,并且遗嘱之所以放在印度，更是隐藏着秘密。"
54,26612285,谜巢,金波·兰道,金波·兰道,动作,中国大陆 / 澳大利亚,英语,2018-01-19(中国大陆),90分钟,李冰冰_凯南·鲁兹_吴尊_凯尔希·格兰莫_斯黛芬·道森_瑞恩·约翰逊_肖恩·雅克博森_杰森·庄_蒂姆·德莱克斯_克里斯汀·米洛_克洛依·盖伊,17166,3.5,0.008,0.018,0.142,0.371,0.461,生物科技公司研究员卢克·李（吴尊 饰）深入一座古墓随即失去音讯，剧毒生物学博士嘉·李（李冰冰 饰）得知弟弟卢克失踪的消息，随即与医药集团总裁梅森·伯罗斯（凯尔希·格兰莫 饰）组建一支专业的搜救队，在救援队长杰克·雷德利（凯南·鲁兹饰）的带领下，一行人前往卢克·李失踪的地点搜寻，却意外闯入神秘地下世界，一段意想不到冒险之旅就此展开……
55,30351446,蝎子王5:灵魂之书 The Scorpion King: Book of Souls,唐·迈克尔·保罗,"David Alton Hedges, Frank DeJohn",动作,美国,英语,2018-10-23(美国),102分钟,,622,4.2,0.022,0.039,0.237,0.406,0.296,在本续集中，蝎子王将跟随努比亚国王的妹妹塔拉一同前往寻找一个叫灵魂之书的传奇遗物...
56,26035290,悟空传,郭子健,郭子健,剧情,中国大陆,汉语普通话,2017-07-13(中国大陆),123分钟,彭于晏_倪妮_余文乐_俞飞鸿_欧豪_郑爽_乔杉_杨迪_巴音_王德顺_李尚恩_张承阳,164894,5.0,0.039,0.109,0.353,0.334,0.164,这不是西游记的任何章节，这是悟空的故事，彼时孙悟空（彭于晏 饰）还不是震撼天地的齐天大圣，他只是只桀傲不驯的猴子。天庭毁掉他的花果山以掌控众生命运，他便决心跟天庭对抗，毁掉一切戒律。在天庭，孙悟空遇到不能爱的阿紫（倪妮 饰），一生的宿敌杨戬（余文乐 饰），和思念昔日爱人阿月（郑爽 饰）的天蓬（欧豪 饰），他们的身份注定永生相杀，但其实不甘命运摆布的又何止孙悟空一人？却没想到反抗却带来更大的浩劫。他们所做的一切，究竟是不知天高地厚的热血轻狂，还是无奈宿命难改的压抑绝望？难道命运真的早已注定？悟空不服，他再次挥动金箍棒，要让这诸佛都烟消云散！
57,24879858,分手大师,俞白眉,邓超,喜剧,中国大陆,汉语普通话 / 克里奥尔语 / 英语 / 日语 / 上海话,2014-06-27(中国大陆),116分钟,邓超_杨幂_古力娜扎_栾元晖_秦越_许可嘉_梁超_赵曼竹_孙俪_柳岩_谢楠,214594,5.0,0.043,0.108,0.35,0.3,0.199,梅远贵（邓超 饰）是一个情感经历极为丰富的男人，虽然有过这样那样的失败恋情，却也帮他铺就了一条通往荣华复归的康庄大道。现如今的梅远贵生活在首都北京，与其精英团队操办起帮人分手的奇葩业务，无论你有着怎样的感情和生活，只要票子给足，他总会高效率地完成任务。爱情那么虚幻的东西太不可靠，还是钱最让他放心。这一天，梅照例接了一单生意，那就是帮客户甩掉美丽女孩叶小春（杨幂 饰）。小春是一个自强不息的北漂姑娘，她渴望可以让之依靠休息的港湾，同时也为了美好的明天奋力打拼。原本踌躇满志的梅远贵，从和小春接触的第一天起，他们彼此的人生就发生了改变……
58,24721493,小时代2：青木时代,郭敬明,郭敬明,剧情,中国大陆 / 台湾,汉语普通话,2013-08-08(中国大陆),116分钟,杨幂_柯震东_郭采洁_凤小岳_郭碧婷_谢依霖_陈学冬_王琳_李悦铭_商侃_姜潮_杜天皓_杨菲洋_丁巧唯,161426,4.9,0.053,0.099,0.331,0.258,0.259,大学毕业将至，林萧（杨幂 饰）、南湘（郭碧婷 饰）和唐宛如（谢依霖 饰）这三个好朋友紧张备战考试，而顾里（郭采洁 饰）早已修完所有学分，轻轻松松等待出国深造时刻的到来。在这个人生和心境都面临着巨大变革和震荡的时刻，很多事情开始发生改变。刚刚完成实习的林萧和简溪（李悦铭 饰）的恋情走向穷途末路；顾里一方面与顾源（柯震东 饰）各种冷战，而她和南湘的男朋友席城（姜潮 饰）的隐秘之事也被挑明。唐宛如与卫海（杜天皓 饰）有缘无分，在一厢情愿的过程中受尽屈辱。
